Customer ID,Count,Country,State,City,Zip Code,Latitude,Longitude
9777-WJJPR,1,United States,California,Sacramento,95842,38.687367,-121.34848
9495-SKLKD,1,United States,California,Marysville,95901,39.19514,-121.503883
5067-DGXLL,1,United States,California,Alleghany,95910,39.467828,-120.841386
6281-FKEWS,1,United States,California,Berry Creek,95916,39.657228,-121.37778
8898-KASCD,1,United States,California,Biggs,95917,39.457388,-121.818201
9242-TKFSV,1,United States,California,Browns Valley,95918,39.292334,-121.320597
0743-HNPFG,1,United States,California,Butte City,95920,39.449794,-121.936372
5035-PGZXH,1,United States,California,Chico,95926,39.745712,-121.84333
8695-WDYEA,1,United States,California,Chico,95928,39.681488,-121.83721
6543-JXSOO,1,United States,California,Clipper Mills,95930,39.562239,-121.14836
8605-ITULD,1,United States,California,Crescent Mills,95934,40.080342,-120.957805
6416-YJTTB,1,United States,California,Downieville,95936,39.578792,-120.780786
4472-VESGY,1,United States,California,Durham,95938,39.607831,-121.777959
3195-TQDZX,1,United States,California,Elk Creek,95939,39.53222,-122.594879
3128-YOVTD,1,United States,California,Forbestown,95941,39.531028,-121.24807
7041-TXQJH,1,United States,California,Goodyears Bar,95944,39.564113,-120.868836
5014-GSOUQ,1,United States,California,Grass Valley,95945,39.194539,-120.988066
5724-BIDBU,1,United States,California,Penn Valley,95946,39.203817,-121.19584
1769-GRUIK,1,United States,California,Gridley,95948,39.346898,-121.759537
8819-WFGGJ,1,United States,California,Grimes,95950,39.033058,-121.895718
7427-AUFPY,1,United States,California,Hamilton City,95951,39.732767,-122.042298
7898-PDWQE,1,United States,California,Maxwell,95955,39.281194,-122.226568
9972-EWRJS,1,United States,California,Meadow Valley,95956,39.937017,-121.058043
9314-IJWSQ,1,United States,California,Meridian,95957,39.068071,-121.832638
5799-JRCZO,1,United States,California,North San Juan,95960,39.423046,-120.984472
1921-KYSAY,1,United States,California,Olivehurst,95961,39.082568,-121.55325
6198-RTPMF,1,United States,California,Oregon House,95962,39.342587,-121.249833
2924-KHUVI,1,United States,California,Orland,95963,39.748037,-122.302169
1925-GMVBW,1,United States,California,Oroville,95965,39.624561,-121.552866
6184-DYUOB,1,United States,California,Palermo,95968,39.435756,-121.552071
9207-ZPANB,1,United States,California,Paradise,95969,39.69676,-121.644379
9327-QSDED,1,United States,California,Quincy,95971,39.971228,-121.041166
1656-DRSMG,1,United States,California,Chico,95973,39.903272,-121.843567
3012-VFFMN,1,United States,California,Richvale,95974,39.495768,-121.747472
2984-AFWNC,1,United States,California,Rough And Ready,95975,39.225634,-121.156163
0640-YJTPY,1,United States,California,Smartville,95977,39.176595,-121.291692
8096-LOIST,1,United States,California,Stirling City,95978,39.904002,-121.527823
9764-REAFF,1,United States,California,Stonyford,95979,39.288127,-122.415841
7107-UBYKY,1,United States,California,Sutter,95982,39.172777,-121.805845
4881-GQJTW,1,United States,California,Taylorsville,95983,40.053684,-120.743116
7876-DNYAP,1,United States,California,Washington,95986,39.34128,-120.786867
2882-WDTBA,1,United States,California,Willows,95988,39.493991,-122.286363
2091-GPPIQ,1,United States,California,Yuba City,95991,39.02741,-121.614982
5071-FBJFS,1,United States,California,Redding,96001,40.587919,-122.464732
2796-UUZZO,1,United States,California,Redding,96002,40.527834,-122.318749
2429-AYKKO,1,United States,California,Redding,96003,40.677649,-122.29467
9798-OPFEM,1,United States,California,Adin,96006,41.171578,-120.913161
3794-NFNCH,1,United States,California,Bella Vista,96008,40.722733,-122.109666
5193-QLVZB,1,United States,California,Bieber,96009,41.083464,-121.107929
7114-AEOZE,1,United States,California,Big Bar,96010,40.775272,-123.287414
5522-NYKPB,1,United States,California,Burney,96013,40.946785,-121.719489
6518-KZXCB,1,United States,California,Cassel,96016,40.936285,-121.572692
2245-ADZFJ,1,United States,California,Castella,96017,41.121108,-122.336613
7776-QGYJC,1,United States,California,Shasta Lake,96019,40.692523,-122.369876
9313-QOLTZ,1,United States,California,Chester,96020,40.243494,-121.154733
4672-FOTSD,1,United States,California,Dorris,96023,41.949216,-122.050062
9818-XQCUV,1,United States,California,Dunsmuir,96025,41.212695,-122.392067
7338-ERIVA,1,United States,California,Etna,96027,41.405193,-123.008567
8259-NFJTV,1,United States,California,Flournoy,96029,39.84784,-122.544556
6968-GMKPR,1,United States,California,French Gulch,96033,40.740138,-122.587476
4751-ERMAN,1,United States,California,Gazelle,96034,41.411315,-122.697236
1436-ZMJAN,1,United States,California,Gerber,96035,40.03194,-122.176023
0799-DDIHE,1,United States,California,Grenada,96038,41.599978,-122.539381
3070-FNFZQ,1,United States,California,Happy Camp,96039,41.831901,-123.487478
2812-SFXMJ,1,United States,California,Hat Creek,96040,40.789799,-121.474529
5014-WUQMG,1,United States,California,Hornbrook,96044,41.962127,-122.527696
5312-TSZVC,1,United States,California,Hyampom,96046,40.648024,-123.465088
2782-JEEBU,1,United States,California,Los Molinos,96055,40.059385,-122.091481
5127-BZENZ,1,United States,California,Mcarthur,96056,41.10831,-121.360362
2720-FVBQP,1,United States,California,Mccloud,96057,41.251322,-122.105209
4522-XRWWI,1,United States,California,Manton,96059,40.426679,-121.850421
3766-EJLFL,1,United States,California,Mill Creek,96061,40.331975,-121.460674
5939-SXWHM,1,United States,California,Millville,96062,40.531257,-122.148139
7643-RCHXS,1,United States,California,Montgomery Creek,96065,40.877552,-121.885884
8246-SHFGA,1,United States,California,Mount Shasta,96067,41.33832,-122.290756
0620-XEFWH,1,United States,California,Oak Run,96069,40.689243,-122.037023
6485-QXWWE,1,United States,California,Old Station,96071,40.656287,-121.428965
7321-VGNKU,1,United States,California,Paskenta,96074,39.884395,-122.587513
5327-CNLUQ,1,United States,California,Paynes Creek,96075,40.343213,-121.815412
7552-KEYGT,1,United States,California,Platina,96076,40.367964,-122.937379
5816-JMLGY,1,United States,California,Red Bluff,96080,40.186772,-122.388361
2927-QRRQV,1,United States,California,Scott Bar,96085,41.737962,-123.07557
6265-SXWBU,1,United States,California,Shingletown,96088,40.497441,-121.827524
7941-RCJOW,1,United States,California,Tehama,96090,40.021787,-122.127576
2387-KDZQY,1,United States,California,Weaverville,96093,40.759401,-122.939337
3584-WKTTW,1,United States,California,Weed,96094,41.465121,-122.380947
3399-BMLVW,1,United States,California,Whitmore,96096,40.637105,-121.906949
1971-DTCZB,1,United States,California,Yreka,96097,41.764869,-122.671316
3374-PZLXD,1,United States,California,Blairsden Graeagle,96103,39.783747,-120.661032
3813-DHBBB,1,United States,California,Cedarville,96104,41.505916,-120.152505
2812-REYAT,1,United States,California,Chilcoot,96105,39.872961,-120.198876
6518-PPLMZ,1,United States,California,Clio,96106,39.745805,-120.580882
4939-KYYPY,1,United States,California,Coleville,96107,38.42528,-119.475741
5930-GBIWP,1,United States,California,Doyle,96109,40.012675,-120.101857
6022-KOUQO,1,United States,California,Eagleville,96110,41.280341,-120.150381
2361-UPSND,1,United States,California,Herlong,96113,40.198234,-120.18089
6035-RIIOM,1,United States,California,Janesville,96114,40.294034,-120.512622
9504-DSHWM,1,United States,California,Litchfield,96117,40.507272,-120.338228
5035-BVCXS,1,United States,California,Loyalton,96118,39.637471,-120.226338
3533-UVMOM,1,United States,California,Markleeville,96120,38.735789,-119.85798
1478-VPOAD,1,United States,California,Calpine,96124,39.672813,-120.456699
9995-HOTOH,1,United States,California,Sierra City,96125,39.600599,-120.636358
2988-PLAHS,1,United States,California,Sierraville,96126,39.559709,-120.345639
1371-OJCEK,1,United States,California,Standish,96128,40.346634,-120.386422
4999-IEZLT,1,United States,California,Susanville,96130,40.559177,-120.612113
8883-ANODQ,1,United States,California,Termo,96132,41.027281,-120.669427
2351-RRBUE,1,United States,California,Tulelake,96134,41.813521,-121.492666
5980-BDHPY,1,United States,California,Wendel,96136,40.345949,-120.081187
1498-DQNRX,1,United States,California,Westwood,96137,40.271535,-121.018087
9469-WEJBT,1,United States,California,Carnelian Bay,96140,39.227434,-120.091806
2581-VKIRT,1,United States,California,Kings Beach,96143,39.246654,-120.029273
2851-MMUTZ,1,United States,California,Tahoe Vista,96148,39.24124,-120.054765
3307-TLCUD,1,United States,California,Los Angeles,90001,33.973616,-118.24902
6625-FLENO,1,United States,California,Los Angeles,90002,33.949255,-118.246978
2967-MXRAV,1,United States,California,Los Angeles,90003,33.964131,-118.272783
8189-HBVRW,1,United States,California,Los Angeles,90005,34.059281,-118.30742
4163-KIUHY,1,United States,California,Los Angeles,90006,34.048013,-118.293953
3500-NSDOA,1,United States,California,Los Angeles,90008,34.008293,-118.346766
1171-TYKUR,1,United States,California,Los Angeles,90010,34.062125,-118.315709
1219-NNDDO,1,United States,California,Los Angeles,90015,34.039224,-118.266293
8388-DMKAE,1,United States,California,Los Angeles,90016,34.028331,-118.354338
4403-BWPAY,1,United States,California,Los Angeles,90017,34.052842,-118.264495
9659-QEQSY,1,United States,California,Los Angeles,90018,34.028735,-118.317236
5405-ZMYXQ,1,United States,California,Los Angeles,90019,34.049841,-118.33846
1442-OKRJE,1,United States,California,Los Angeles,90021,34.029043,-118.239504
4737-AQCPU,1,United States,California,Los Angeles,90022,34.02381,-118.156582
2808-CHTDM,1,United States,California,Los Angeles,90024,34.066303,-118.435479
0793-TWELN,1,United States,California,Los Angeles,90026,34.078991,-118.263804
3283-WCWXT,1,United States,California,Los Angeles,90027,34.127194,-118.295647
5451-MHQOF,1,United States,California,Los Angeles,90031,34.085807,-118.206617
4836-WNFNO,1,United States,California,Los Angeles,90032,34.078821,-118.177576
9225-BZLNZ,1,United States,California,Los Angeles,90033,34.050198,-118.210946
0354-VXMJC,1,United States,California,Los Angeles,90034,34.030578,-118.399613
4422-QVIJA,1,United States,California,Los Angeles,90035,34.051809,-118.383843
8332-OSJDW,1,United States,California,Los Angeles,90038,34.088017,-118.327168
4735-BJKOU,1,United States,California,Los Angeles,90039,34.110845,-118.259595
0274-JKUJR,1,United States,California,Los Angeles,90040,33.994524,-118.149953
5740-YHGTW,1,United States,California,Los Angeles,90041,34.137412,-118.207607
8917-SZTTJ,1,United States,California,Los Angeles,90042,34.11572,-118.192754
1696-MZVAU,1,United States,California,Los Angeles,90043,33.988543,-118.334081
7359-WWYJV,1,United States,California,Los Angeles,90044,33.952714,-118.292061
4906-ZHGPK,1,United States,California,Los Angeles,90046,34.108455,-118.362081
3795-GWTRD,1,United States,California,Los Angeles,90048,34.072945,-118.37267
1298-PHBTI,1,United States,California,Los Angeles,90049,34.091829,-118.491244
6223-DHJGV,1,United States,California,Los Angeles,90056,33.987945,-118.370442
6961-MJKBO,1,United States,California,Los Angeles,90057,34.061918,-118.277939
8158-WPEZG,1,United States,California,Los Angeles,90061,33.92128,-118.274186
0727-BNRLG,1,United States,California,Los Angeles,90064,34.037251,-118.423573
6435-SRWBJ,1,United States,California,Los Angeles,90068,34.137411,-118.328915
9964-WBQDJ,1,United States,California,West Hollywood,90069,34.093781,-118.381061
6303-KFWSL,1,United States,California,Los Angeles,90071,34.052917,-118.255178
1702-CCFNJ,1,United States,California,Los Angeles,90077,34.102084,-118.451629
8932-CZHRQ,1,United States,California,Bell,90201,33.970343,-118.171368
0386-CWRGM,1,United States,California,Beverly Hills,90210,34.099891,-118.414338
5515-RUGKN,1,United States,California,Beverly Hills,90211,34.063947,-118.383001
0404-AHASP,1,United States,California,Beverly Hills,90212,34.062095,-118.401508
7279-NMVJC,1,United States,California,Compton,90220,33.88151,-118.234451
2081-VEYEH,1,United States,California,Compton,90221,33.885811,-118.206459
9060-HJJRW,1,United States,California,Culver City,90232,34.019323,-118.391902
2587-YNLES,1,United States,California,Downey,90240,33.956228,-118.120993
7398-SKNQZ,1,United States,California,Downey,90241,33.940884,-118.128628
1958-RNRKS,1,United States,California,El Segundo,90245,33.917145,-118.401554
5136-RGMZO,1,United States,California,Gardena,90247,33.890853,-118.297967
8345-MVDYC,1,United States,California,Gardena,90248,33.876482,-118.284077
8226-BXGES,1,United States,California,Gardena,90249,33.90139,-118.315697
1015-OWJKI,1,United States,California,Lawndale,90260,33.88856,-118.351813
2040-XBAVJ,1,United States,California,Malibu,90263,34.037037,-118.705803
8887-IPQNC,1,United States,California,Manhattan Beach,90266,33.889632,-118.39737
8646-JCOMS,1,United States,California,Maywood,90270,33.988572,-118.186565
1222-KJNZD,1,United States,California,Palos Verdes Peninsula,90274,33.788208,-118.404955
0106-GHRQR,1,United States,California,Rancho Palos Verdes,90275,33.753146,-118.367459
3768-VHXQO,1,United States,California,Redondo Beach,90278,33.873395,-118.37019
8952-WCVCD,1,United States,California,South Gate,90280,33.944624,-118.192615
2418-TPEUN,1,United States,California,Topanga,90290,34.115192,-118.61017
3963-RYFNS,1,United States,California,Venice,90291,33.991782,-118.479229
8540-ZQGEA,1,United States,California,Playa Del Rey,90293,33.947305,-118.439841
4137-JOPHL,1,United States,California,Inglewood,90302,33.975332,-118.355252
7801-CEDNV,1,United States,California,Inglewood,90304,33.936827,-118.359824
3658-QQJYD,1,United States,California,Santa Monica,90401,34.015481,-118.493231
1803-BGNBD,1,United States,California,Santa Monica,90402,34.035849,-118.503508
6950-TWMYB,1,United States,California,Santa Monica,90404,34.026334,-118.474222
5848-FHRFC,1,United States,California,Santa Monica,90405,34.005439,-118.477507
2243-FNMMI,1,United States,California,Torrance,90501,33.833699,-118.314387
2511-MORQY,1,United States,California,Torrance,90502,33.833181,-118.292062
5356-KZCKT,1,United States,California,Torrance,90503,33.840399,-118.353714
9470-XCCEM,1,United States,California,Torrance,90504,33.867257,-118.330794
6519-CFDBX,1,United States,California,Torrance,90505,33.807882,-118.347957
3902-MIVLE,1,United States,California,Whittier,90601,34.007353,-118.033683
0409-WTMPL,1,United States,California,Whittier,90602,33.972119,-118.020188
8763-KIAFH,1,United States,California,Whittier,90603,33.945318,-117.992066
3669-WHAFY,1,United States,California,Whittier,90604,33.929704,-118.01208
3055-VTCGS,1,United States,California,Whittier,90605,33.960891,-118.032222
3144-KMTWZ,1,United States,California,Whittier,90606,33.976678,-118.065875
2007-QVGAW,1,United States,California,Cypress,90630,33.818477,-118.038307
5207-PLSTK,1,United States,California,La Habra,90631,33.940619,-117.9513
2155-AMQRX,1,United States,California,Norwalk,90650,33.905963,-118.08263
6181-AXXYF,1,United States,California,Pico Rivera,90660,33.989524,-118.089299
5091-HFAZW,1,United States,California,Santa Fe Springs,90670,33.933565,-118.062611
1568-LJSZU,1,United States,California,Harbor City,90710,33.798266,-118.300237
7416-CKTEP,1,United States,California,Lakewood,90715,33.841027,-118.078097
2586-CWXVV,1,United States,California,Hawaiian Gardens,90716,33.830431,-118.074071
2348-KCJLT,1,United States,California,Los Alamitos,90720,33.79499,-118.065591
8401-EMUWF,1,United States,California,Paramount,90723,33.897122,-118.164432
4193-IBKSW,1,United States,California,San Pedro,90731,33.736387,-118.284363
5377-NDTOU,1,United States,California,San Pedro,90732,33.744119,-118.31448
2474-LCNUE,1,United States,California,Sunset Beach,90742,33.719221,-118.073596
0839-QNXME,1,United States,California,Surfside,90743,33.728273,-118.085304
3506-OVLKD,1,United States,California,Wilmington,90744,33.782068,-118.262263
6650-VJONK,1,United States,California,Carson,90746,33.859171,-118.252272
2178-PMGCJ,1,United States,California,Long Beach,90802,33.752524,-118.210737
7492-TAFJD,1,United States,California,Long Beach,90803,33.760458,-118.129725
2773-MADBQ,1,United States,California,Long Beach,90804,33.783047,-118.1486
6016-LVTJQ,1,United States,California,Long Beach,90805,33.864622,-118.179626
7860-KSUGX,1,United States,California,Long Beach,90806,33.802664,-118.179971
8966-KZXXA,1,United States,California,Long Beach,90807,33.830099,-118.182239
5149-QYTTU,1,United States,California,Long Beach,90814,33.771612,-118.143866
2085-BOJKI,1,United States,California,Long Beach,90822,33.778436,-118.118648
0817-HSUSE,1,United States,California,Altadena,91001,34.196837,-118.142236
5442-PPTJY,1,United States,California,Arcadia,91006,34.137319,-118.029837
1927-QEWMY,1,United States,California,Arcadia,91007,34.128284,-118.047732
1663-MHLHE,1,United States,California,Duarte,91010,34.145695,-117.95982
4450-MDZFX,1,United States,California,Monrovia,91016,34.1528,-118.000482
6701-DHKWQ,1,United States,California,Montrose,91020,34.2112,-118.230625
7554-AKDQF,1,United States,California,Sierra Madre,91024,34.168686,-118.057505
0794-YVSGE,1,United States,California,Pasadena,91101,34.146635,-118.139225
5423-BHIXO,1,United States,California,Pasadena,91103,34.167465,-118.165327
6908-VVYHM,1,United States,California,Pasadena,91104,34.165383,-118.123752
2959-EEXWB,1,United States,California,Pasadena,91105,34.13946,-118.166649
1839-UMACK,1,United States,California,Pasadena,91106,34.139402,-118.128658
3030-YDNRM,1,United States,California,Pasadena,91107,34.159007,-118.087353
7321-KKSDU,1,United States,California,San Marino,91108,34.122671,-118.112911
8286-AFUYI,1,United States,California,Glendale,91203,34.153338,-118.262974
8356-WUAOJ,1,United States,California,Glendale,91205,34.13658,-118.245839
9350-ZXYJC,1,United States,California,La Crescenta,91214,34.239636,-118.245259
8958-JPTRR,1,United States,California,Calabasas,91302,34.130861,-118.68346
6959-GQEGV,1,United States,California,Canoga Park,91303,34.19829,-118.602203
3173-WSSUE,1,United States,California,Canoga Park,91304,34.224377,-118.632656
1265-HVPZB,1,United States,California,Winnetka,91306,34.209532,-118.577563
4115-UMJFQ,1,United States,California,West Hills,91307,34.199787,-118.68493
7369-TRPFD,1,United States,California,Chatsworth,91311,34.294142,-118.603883
1098-KFQEC,1,United States,California,Encino,91316,34.150354,-118.518292
7190-XHTWJ,1,United States,California,Newbury Park,91320,34.172071,-118.946262
5296-BFCYD,1,United States,California,San Fernando,91340,34.286131,-118.435969
9359-JANWS,1,United States,California,North Hills,91343,34.238802,-118.482296
3279-DYZQM,1,United States,California,Santa Clarita,91350,34.502432,-118.41459
9575-IWCAZ,1,United States,California,Valencia,91354,34.457005,-118.573726
7940-UQQUG,1,United States,California,Thousand Oaks,91360,34.214054,-118.88109
3961-SXAXY,1,United States,California,Thousand Oaks,91362,34.191842,-118.822796
7010-BRBUU,1,United States,California,Woodland Hills,91364,34.153733,-118.593408
3566-HJGPK,1,United States,California,Woodland Hills,91367,34.178068,-118.615714
3062-ICYZQ,1,United States,California,Oak Park,91377,34.19225,-118.776874
9938-PRCVK,1,United States,California,Stevenson Ranch,91381,34.364153,-118.615583
0973-KYVNF,1,United States,California,Castaic,91384,34.506627,-118.699048
5129-HHMZC,1,United States,California,Van Nuys,91401,34.178483,-118.431791
9637-CDTKZ,1,United States,California,Fallbrook,92028,33.362575,-117.299644
3946-JEWRQ,1,United States,California,Sherman Oaks,91403,34.147149,-118.463365
7873-CVMAW,1,United States,California,Van Nuys,91405,34.202494,-118.448048
0463-WZZKO,1,United States,California,Van Nuys,91406,34.195685,-118.490752
4524-QCSSM,1,United States,California,Encino,91436,34.152875,-118.486056
5832-EXGTT,1,United States,California,Burbank,91501,34.188339,-118.300942
2039-JONDJ,1,United States,California,Burbank,91504,34.213049,-118.317651
7217-JYHOQ,1,United States,California,Burbank,91505,34.174215,-118.345928
6695-FRVEC,1,United States,California,Burbank,91506,34.169706,-118.323548
9894-QMIMJ,1,United States,California,North Hollywood,91602,34.15136,-118.364786
8069-YQQAJ,1,United States,California,Studio City,91604,34.139082,-118.39275
3466-WAESX,1,United States,California,Rancho Cucamonga,91701,34.132275,-117.611478
9281-PKKZE,1,United States,California,Azusa,91702,34.174493,-117.87068
3638-VBZTA,1,United States,California,Baldwin Park,91706,34.098275,-117.967399
7459-IMVYU,1,United States,California,Chino Hills,91709,33.942895,-117.725644
8563-OYMQY,1,United States,California,Covina,91722,34.097345,-117.906736
0754-EEBDC,1,United States,California,Covina,91723,34.084747,-117.886844
5777-ZPQNC,1,United States,California,Covina,91724,34.08111,-117.853935
1951-IEYXM,1,United States,California,Rancho Cucamonga,91730,34.10097,-117.57882
3318-NMQXL,1,United States,California,El Monte,91731,34.079934,-118.046695
1022-RKXDR,1,United States,California,South El Monte,91733,34.04622,-118.053753
2361-FJWNO,1,United States,California,Rancho Cucamonga,91737,34.245289,-117.642503
2272-UOINI,1,United States,California,Rancho Cucamonga,91739,34.133809,-117.523724
8232-UTFOZ,1,United States,California,Glendora,91740,34.119363,-117.855059
3750-YHRYO,1,United States,California,Glendora,91741,34.14649,-117.849815
6637-KYRCV,1,United States,California,La Puente,91744,34.031441,-117.936436
5668-MEISB,1,United States,California,Hacienda Heights,91745,33.998471,-117.973758
0129-QMPDR,1,United States,California,La Puente,91746,34.038983,-117.991372
7188-CBBBA,1,United States,California,Rowland Heights,91748,33.976753,-117.897367
5356-CSVSQ,1,United States,California,La Verne,91750,34.144703,-117.770299
3221-CJMSG,1,United States,California,Mira Loma,91752,33.999992,-117.535395
2801-NISEI,1,United States,California,Mt Baldy,91759,34.231318,-117.662032
4623-ZKHLY,1,United States,California,Ontario,91762,34.057256,-117.667677
6732-VAILE,1,United States,California,Montclair,91763,34.072121,-117.698319
8201-AAXCB,1,United States,California,Ontario,91764,34.074087,-117.605618
7696-CFTAT,1,United States,California,Diamond Bar,91765,33.992416,-117.807874
2123-VSCOT,1,United States,California,Pomona,91767,34.083086,-117.737997
2018-QKYGT,1,United States,California,San Gabriel,91775,34.114772,-118.089431
2792-VPPET,1,United States,California,San Gabriel,91776,34.089927,-118.095645
7409-JURKQ,1,United States,California,Temple City,91780,34.101608,-118.055848
3247-MHJKM,1,United States,California,Upland,91784,34.141146,-117.655583
1964-SVLEA,1,United States,California,Upland,91786,34.105493,-117.660934
7297-DVYGA,1,United States,California,West Covina,91790,34.066964,-117.937007
2239-CGBUZ,1,United States,California,West Covina,91791,34.061634,-117.893169
0854-UYHZD,1,United States,California,West Covina,91792,34.024405,-117.898722
7243-LCGGZ,1,United States,California,Alhambra,91801,34.090925,-118.128164
8267-KFGYD,1,United States,California,Alhambra,91803,34.074736,-118.145959
4890-VMUAV,1,United States,California,Alpine,91901,32.827184,-116.703729
9261-WDCAF,1,United States,California,Bonita,91902,32.67117,-117.00232
3764-MNMOI,1,United States,California,Boulevard,91905,32.677097,-116.304991
7442-YGZFK,1,United States,California,Campo,91906,32.673483,-116.472863
8229-BUJHX,1,United States,California,Chula Vista,91911,32.607964,-117.059459
7449-HVPIV,1,United States,California,Chula Vista,91913,32.64164,-116.985026
5504-WSIUR,1,United States,California,Chula Vista,91914,32.688506,-116.938632
8466-PZBLH,1,United States,California,Descanso,91916,32.912664,-116.635387
8735-IJJEG,1,United States,California,Guatay,91931,32.857946,-116.561917
0564-MUUQK,1,United States,California,Imperial Beach,91932,32.579134,-117.119009
0701-RFGFI,1,United States,California,La Mesa,91941,32.759327,-116.99726
0019-EFAEP,1,United States,California,La Mesa,91942,32.782501,-117.01611
5619-PTMIK,1,United States,California,Lemon Grove,91945,32.733564,-117.033713
3737-XBQDD,1,United States,California,Mount Laguna,91948,32.830852,-116.444601
5882-CMAZQ,1,United States,California,National City,91950,32.67102,-117.095235
5846-QFDFI,1,United States,California,Pine Valley,91962,32.800671,-116.483363
4445-KWOKW,1,United States,California,Potrero,91963,32.619465,-116.593605
3511-APPBJ,1,United States,California,Spring Valley,91977,32.726627,-116.994608
7967-HYCDE,1,United States,California,Spring Valley,91978,32.730264,-116.950963
2430-RRYUW,1,United States,California,Tecate,91980,32.587557,-116.636816
5447-WZAFP,1,United States,California,Carlsbad,92008,33.148116,-117.306043
5110-CHOPY,1,United States,California,Carlsbad,92009,33.098018,-117.258203
4425-OWHWB,1,United States,California,El Cajon,92019,32.785165,-116.862648
7892-QVYKW,1,United States,California,El Cajon,92020,32.79697,-116.969082
9675-ICXCT,1,United States,California,El Cajon,92021,32.832706,-116.873258
4703-MQYKT,1,United States,California,Escondido,92025,33.081478,-117.033814
0602-DDUML,1,United States,California,Fallbrook,92028,33.362575,-117.299644
2208-MPXIO,1,United States,California,Escondido,92029,33.079834,-117.134275
1960-UYCNN,1,United States,California,Julian,92036,32.980678,-116.262854
3190-FZATL,1,United States,California,Lakeside,92040,32.909873,-116.906774
7336-RLLRH,1,United States,California,Oceanside,92054,33.351059,-117.420557
7710-JSYOA,1,United States,California,Pala,92059,33.384345,-117.072619
9885-MFVSU,1,United States,California,Poway,92064,32.984395,-117.013454
0607-MVMGC,1,United States,California,Ranchita,92066,33.215251,-116.53633
3365-SAIGS,1,United States,California,Rancho Santa Fe,92067,33.012751,-117.200617
8022-BECSI,1,United States,California,Santa Ysabel,92070,33.174725,-116.743329
9993-LHIEB,1,United States,California,Solana Beach,92075,33.001813,-117.263628
0266-CLZKZ,1,United States,California,San Marcos,92078,33.119028,-117.166036
3977-QCRSL,1,United States,California,Warner Springs,92086,33.323705,-116.626907
0017-DINOC,1,United States,California,Rancho Santa Fe,92091,32.99356,-117.207121
7639-OPLNG,1,United States,California,San Diego,92107,32.741852,-117.243453
1492-QGCLU,1,United States,California,San Diego,92109,32.787836,-117.232376
7328-OWMOM,1,United States,California,San Diego,92111,32.805518,-117.169052
4418-LZMSV,1,United States,California,San Diego,92113,32.697098,-117.116587
5155-AZQPB,1,United States,California,San Diego,92114,32.707892,-117.05512
1087-GRUYI,1,United States,California,San Diego,92116,32.765299,-117.122565
2546-KZAAT,1,United States,California,San Diego,92119,32.802959,-117.027095
0181-RITDD,1,United States,California,San Diego,92120,32.807867,-117.060993
5989-PGKJB,1,United States,California,San Diego,92121,32.898613,-117.202937
8272-ONJLV,1,United States,California,San Diego,92123,32.808814,-117.134694
1488-PBLJN,1,United States,California,San Diego,92124,32.827238,-117.089287
3778-FOAQW,1,United States,California,San Diego,92127,33.017518,-117.118456
4452-ROHMO,1,United States,California,San Diego,92128,33.000269,-117.072093
3090-LETTY,1,United States,California,San Diego,92130,32.957195,-117.202542
5349-AZPEW,1,United States,California,San Diego,92131,32.89325,-117.087091
9720-JJJOR,1,United States,California,San Ysidro,92173,32.555828,-117.040073
8100-HZZLJ,1,United States,California,Indio,92201,33.713891,-116.237257
7398-HPYZQ,1,United States,California,Beaumont,92223,33.946982,-116.977672
3546-GHEAE,1,United States,California,Blythe,92225,33.674583,-114.71612
2550-QHZGP,1,United States,California,Calexico,92231,32.690654,-115.431225
7519-JTWQH,1,United States,California,Calipatria,92233,33.143826,-115.497485
2538-OIMXF,1,United States,California,Cathedral City,92234,33.829583,-116.474131
8543-MSDMF,1,United States,California,Coachella,92236,33.680031,-116.171678
1170-SASML,1,United States,California,Desert Hot Springs,92240,33.948558,-116.516976
4872-JCVCA,1,United States,California,Desert Hot Springs,92241,33.832799,-116.250973
5346-BZCHP,1,United States,California,Earp,92242,34.137742,-114.36514
2038-LLMLM,1,United States,California,El Centro,92243,32.770393,-115.60915
1216-BGTSP,1,United States,California,Imperial,92251,32.858595,-115.662709
4138-NAXED,1,United States,California,Joshua Tree,92252,34.167236,-116.281511
0744-BIKKF,1,United States,California,Mecca,92254,33.543835,-115.993906
7483-IQWIB,1,United States,California,Morongo Valley,92256,34.097863,-116.594561
5248-KWLAR,1,United States,California,Niland,92257,33.345825,-115.596574
7996-MHXLW,1,United States,California,Ocotillo,92259,32.698964,-115.886656
7833-PKIHD,1,United States,California,Palm Desert,92260,33.694501,-116.412711
7061-OVMIM,1,United States,California,Palm Springs,92262,33.839989,-116.659215
5153-RTHKF,1,United States,California,Palm Springs,92264,33.745746,-116.514215
1852-QSWCD,1,United States,California,Palo Verde,92266,33.3249,-114.758334
9079-LWTFD,1,United States,California,Pioneertown,92268,34.201108,-116.593456
3392-EHMNK,1,United States,California,Thermal,92274,33.53604,-116.119222
5986-WWXDV,1,United States,California,Salton City,92275,33.28156,-115.955541
3061-BCKYI,1,United States,California,Thousand Palms,92276,33.849263,-116.382778
7228-PAQPD,1,United States,California,Escondido,92027,33.141265,-116.967221
7746-QYVCO,1,United States,California,White Water,92282,33.972293,-116.654195
5804-HYIEZ,1,United States,California,Winterhaven,92283,32.852947,-114.850784
5934-TSSAU,1,United States,California,Landers,92285,34.341737,-116.539416
