Customer ID,Count,Quarter,Customer Status,Churn Label,Churn Value,Churn Category,Churn Reason
9444-JTXHZ,1,Q3,Churned,Yes,1,Other,Don't know
5510-BOIUJ,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
4471-KXAUH,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
7638-QVMVY,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
3244-DCJWY,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7812-FZHPE,1,Q3,Churned,Yes,1,Price,Long distance charges
4797-AXPXK,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
5229-PRWKT,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
5057-LCOUI,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
0156-FVPTA,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
1984-FCOWB,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
0654-HMSHN,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
5196-SGOAK,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
6108-OQZDQ,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
0363-QJVFX,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
9840-DVNDC,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
8042-JVNFH,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
3374-LXDEV,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5049-GLYVG,1,Q3,Churned,Yes,1,Price,Long distance charges
5883-GTGVD,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4817-QRJSX,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
9985-MWVIX,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
2237-ZFSMY,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
6711-VTNRE,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4548-SDBKE,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
8066-POXGX,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
4143-OOBWZ,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
7854-EKTJL,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
9102-IAYHT,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
3422-LYEPQ,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
4361-JEIVL,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
9507-EXLTT,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
9846-GKXAS,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
6017-PPLPX,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4581-SSPWD,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0378-NHQXU,1,Q3,Churned,Yes,1,Other,Deceased
4512-ZUIYL,1,Q3,Churned,Yes,1,Other,Moved
7969-AULMZ,1,Q3,Churned,Yes,1,Other,Moved
0568-ONFPC,1,Q3,Churned,Yes,1,Other,Moved
0733-VUNUW,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4550-EVXNY,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
2968-SSGAA,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6777-TGHTM,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3538-WZPHD,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8610-WFCJF,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4905-JEFDW,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
7881-INRLC,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
0117-LFRMW,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6172-FECYY,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
4786-UKSNZ,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4192-GORJT,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7240-ETPTR,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
2202-CUYXZ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5995-OIGLP,1,Q3,Churned,Yes,1,Price,Extra data charges
6261-RCVNS,1,Q3,Churned,Yes,1,Price,Price too high
7951-QKZPL,1,Q3,Churned,Yes,1,Price,Long distance charges
3640-PHQXK,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
8019-ENHXU,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
9033-EOXWV,1,Q3,Churned,Yes,1,Other,Don't know
1522-VVDMG,1,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of online support
9185-TQCVP,1,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of phone support
8063-RJYNF,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
0687-ZVTHB,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
9661-ACXBS,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3727-RJMEO,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5685-IIXLY,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
4250-ZBWLV,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
5095-AESKG,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
1871-MOWRM,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
2027-OAQQC,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
1555-DJEQW,1,Q3,Churned,Yes,1,Price,Price too high
0519-XUZJU,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
6338-AVWCY,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9445-SZLCH,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
7568-PODML,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
5349-IECLD,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3945-GFWQL,1,Q3,Churned,Yes,1,Price,Extra data charges
3797-VTIDR,1,Q3,Churned,Yes,1,Price,Price too high
9526-BIHHD,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
4523-WXCEF,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
8364-TRMMK,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
3063-QFSZL,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
9249-FXSCK,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
5493-SDRDQ,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0871-URUWO,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0870-VEMYL,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
3982-XWFZQ,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
4009-ALQFH,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
3627-FCRDW,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
7562-GSUHK,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4903-UYAVB,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6776-TLWOI,1,Q3,Churned,Yes,1,Price,Price too high
4077-CROMM,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
2868-MZAGQ,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
4847-QNOKA,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
6379-RXJRQ,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
8650-RHRKE,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
0475-RIJEP,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
1260-TTRXI,1,Q3,Churned,Yes,1,Price,Long distance charges
4789-KWMXN,1,Q3,Churned,Yes,1,Price,Price too high
2867-UIMSS,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
8111-RKSPX,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
1585-MQSSU,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
8559-CIZFV,1,Q3,Churned,Yes,1,Other,Don't know
7547-EKNFS,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
4439-JMPMT,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
2575-GFSOE,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
2842-JTCCU,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
9681-OXGVC,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7153-OANIO,1,Q3,Churned,Yes,1,Other,Moved
6521-YYTYI,1,Q3,Churned,Yes,1,Other,Moved
8878-HMWBV,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3751-KTZEL,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
0328-GRPMV,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4195-SMMNX,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
6956-SMUCM,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
3223-WZWJM,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
9053-JZFKV,1,Q3,Churned,Yes,1,Other,Don't know
2530-ENDWQ,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6615-ZGEDR,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
9250-WYPLL,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2754-XBHTB,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7055-VKGDA,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
0754-UKWQP,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7493-TPUWZ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1577-HKTFG,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
8752-STIVR,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
4558-FANTW,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
7623-TRNQN,1,Q3,Churned,Yes,1,Price,Extra data charges
9330-IJWIO,1,Q3,Churned,Yes,1,Price,Price too high
1842-EZJMK,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8079-XRJRS,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
8073-IJDCM,1,Q3,Churned,Yes,1,Price,Long distance charges
2869-ADAWR,1,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of online support
9894-EZEWG,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7851-FLGGQ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0637-UBJRP,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
0940-OUQEC,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
0702-PGIBZ,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1963-VAUKV,1,Q3,Churned,Yes,1,Price,Long distance charges
3058-HJCUY,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3259-FDWOY,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
0807-ZABDG,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
5748-RNCJT,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
7739-LAXOG,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6034-ZRYCV,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
2079-FBMZK,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6608-QQLVK,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6302-JGYRJ,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
3685-YLCMQ,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
8761-NSOBC,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
8413-VONUO,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
9223-UCPVT,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
4351-QLCSU,1,Q3,Churned,Yes,1,Price,Long distance charges
5419-JPRRN,1,Q3,Churned,Yes,1,Price,Extra data charges
2100-BDNSN,1,Q3,Churned,Yes,1,Price,Price too high
0488-GSLFR,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
9318-NKNFC,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
9728-FTTVZ,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
7254-IQWOZ,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
0742-NXBGR,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6110-OHIHY,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
5889-LFOLL,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
5708-EVONK,1,Q3,Churned,Yes,1,Other,Don't know
8708-XPXHZ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7016-BPGEU,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
6876-ADESB,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
1963-SVUCV,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
0220-EBGCE,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2754-VDLTR,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
3190-XFANI,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
7551-DACSP,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0520-FDVVT,1,Q3,Churned,Yes,1,Price,Price too high
1444-VVSGW,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
5712-PTIWW,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3315-TOTBP,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
1518-VOWAV,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5909-ECHUI,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
1309-BXVOQ,1,Q3,Churned,Yes,1,Price,Long distance charges
2856-HYAPG,1,Q3,Churned,Yes,1,Price,Price too high
4488-PSYCG,1,Q3,Churned,Yes,1,Price,Long distance charges
6906-ANDWJ,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
1031-IIDEO,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
5832-XKAES,1,Q3,Churned,Yes,1,Other,Don't know
4701-AHWMW,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
9210-IAHGH,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
0023-XUOPT,1,Q3,Churned,Yes,1,Other,Don't know
4592-IWTJI,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
6518-LGAOV,1,Q3,Churned,Yes,1,Other,Don't know
7242-QZLXF,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4576-CSAJH,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1000-AJSLD,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1062-LHZOD,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9600-NAXZN,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6457-USBER,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4662-EKDPQ,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9259-PACGQ,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4415-IJZTP,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1465-VINDH,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
2810-FTLEM,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
1925-TIBLE,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
1447-GIQMR,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
0872-NXJYS,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
9412-ARGBX,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2737-WFVYW,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
9850-OWRHQ,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
8676-TRMJS,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
8182-PNAGI,1,Q3,Churned,Yes,1,Price,Extra data charges
2180-DXNEG,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
5515-AKOAJ,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
8976-OQHGT,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
5294-CDGWY,1,Q3,Churned,Yes,1,Other,Don't know
5295-PCJOO,1,Q3,Churned,Yes,1,Other,Don't know
9863-JZAIC,1,Q3,Churned,Yes,1,Other,Don't know
7660-HDPJV,1,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of online support
7931-PXHFC,1,Q3,Churned,Yes,1,Dissatisfaction,Poor expertise of phone support
4919-MOAVT,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
3090-HAWSU,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
9820-RMCQV,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7839-QRKXN,1,Q3,Churned,Yes,1,Price,Long distance charges
5204-QZXPU,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4597-ELFTS,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
8450-JOVAH,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
1113-IUJYX,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
7758-XKCBS,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
8992-JQYUN,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
0617-AQNWT,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2446-PLQVO,1,Q3,Churned,Yes,1,Other,Don't know
8784-CGILN,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
9451-LPGOO,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2025-JKFWI,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
4078-SAYYN,1,Q3,Churned,Yes,1,Price,Long distance charges
9940-HPQPG,1,Q3,Churned,Yes,1,Price,Extra data charges
6618-RYATB,1,Q3,Churned,Yes,1,Price,Price too high
9079-YEXQJ,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
2685-SREOM,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0402-CQAJN,1,Q3,Churned,Yes,1,Dissatisfaction,Lack of self-service on Website
6692-UDPJC,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
0295-PPHDO,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1195-OIYEJ,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
5906-CVLHP,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
4501-EQDRN,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
2990-HWIML,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7384-GHBPI,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
7603-USHJS,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
5876-HZVZM,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
3085-QUOZK,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
3926-CUQZX,1,Q3,Churned,Yes,1,Other,Don't know
1041-RXHRA,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
1750-CSKKM,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8267-ZNYVZ,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
6457-GIRWB,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
1450-SKCVI,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
5570-PTWEH,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
6502-MJQAE,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7693-LCKZL,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0032-PGELS,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
6797-LNAQX,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6394-MFYNG,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
8155-IBNHG,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
4745-LSPLO,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
8083-YTZES,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
3976-BWUCK,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3585-ISXZP,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
4174-LPGTI,1,Q3,Churned,Yes,1,Other,Moved
2108-XWMPY,1,Q3,Churned,Yes,1,Other,Moved
6304-IJFSQ,1,Q3,Churned,Yes,1,Other,Moved
0093-XWZFY,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7703-ZEKEF,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
5482-NUPNA,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1122-JWTJW,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1699-HPSBG,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
8775-CEBBJ,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
0639-TSIQW,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
7590-VHVEG,1,Q3,Joined,No,0,,
5575-GNVDE,1,Q3,Stayed,No,0,,
7795-CFOCW,1,Q3,Stayed,No,0,,
1452-KIOVK,1,Q3,Stayed,No,0,,
6713-OKOMC,1,Q3,Stayed,No,0,,
6388-TABGU,1,Q3,Stayed,No,0,,
9763-GRSKD,1,Q3,Stayed,No,0,,
7469-LKBCI,1,Q3,Stayed,No,0,,
8091-TTVAX,1,Q3,Stayed,No,0,,
5129-JLPIS,1,Q3,Stayed,No,0,,
3655-SNQYZ,1,Q3,Stayed,No,0,,
8191-XWSZG,1,Q3,Stayed,No,0,,
9959-WOFKT,1,Q3,Stayed,No,0,,
4183-MYFRB,1,Q3,Stayed,No,0,,
1680-VDCWW,1,Q3,Stayed,No,0,,
3638-WEABW,1,Q3,Stayed,No,0,,
6322-HRPFA,1,Q3,Stayed,No,0,,
6865-JZNKO,1,Q3,Stayed,No,0,,
5248-YGIJN,1,Q3,Stayed,No,0,,
6827-IEAUQ,1,Q3,Stayed,No,0,,
7310-EGVHZ,1,Q3,Joined,No,0,,
6234-RAAPL,1,Q3,Stayed,No,0,,
6572-ADKRS,1,Q3,Stayed,No,0,,
8865-TNMNX,1,Q3,Stayed,No,0,,
9489-DEDVP,1,Q3,Stayed,No,0,,
9867-JCZSP,1,Q3,Stayed,No,0,,
4671-VJLCL,1,Q3,Stayed,No,0,,
4080-IIARD,1,Q3,Stayed,No,0,,
3714-NTNFO,1,Q3,Stayed,No,0,,
5948-UJZLF,1,Q3,Joined,No,0,,
7639-LIAYI,1,Q3,Stayed,No,0,,
2954-PIBKO,1,Q3,Stayed,No,0,,
8769-KKTPH,1,Q3,Stayed,No,0,,
3957-SQXML,1,Q3,Stayed,No,0,,
5954-BDFSG,1,Q3,Stayed,No,0,,
0434-CSFON,1,Q3,Stayed,No,0,,
1215-FIGMP,1,Q3,Stayed,No,0,,
0526-SXDJP,1,Q3,Stayed,No,0,,
0557-ASKVU,1,Q3,Stayed,No,0,,
5122-CYFXA,1,Q3,Joined,No,0,,
8627-ZYGSZ,1,Q3,Stayed,No,0,,
3410-YOQBQ,1,Q3,Stayed,No,0,,
3170-NMYVV,1,Q3,Stayed,No,0,,
7410-OIEDU,1,Q3,Stayed,No,0,,
2273-QCKXA,1,Q3,Joined,No,0,,
0731-EBJQB,1,Q3,Stayed,No,0,,
8028-PNXHQ,1,Q3,Stayed,No,0,,
5630-AHZIL,1,Q3,Joined,No,0,,
6416-JNVRK,1,Q3,Stayed,No,0,,
5590-ZSKRV,1,Q3,Stayed,No,0,,
3887-PBQAO,1,Q3,Stayed,No,0,,
8108-UXRQN,1,Q3,Stayed,No,0,,
9919-YLNNG,1,Q3,Stayed,No,0,,
0318-ZOPWS,1,Q3,Stayed,No,0,,
4445-ZJNMU,1,Q3,Stayed,No,0,,
4808-YNLEU,1,Q3,Stayed,No,0,,
1862-QRWPE,1,Q3,Stayed,No,0,,
2796-NNUFI,1,Q3,Stayed,No,0,,
3016-KSVCP,1,Q3,Stayed,No,0,,
4767-HZZHQ,1,Q3,Stayed,No,0,,
7233-PAHHL,1,Q3,Stayed,No,0,,
6067-NGCEU,1,Q3,Stayed,No,0,,
9848-JQJTX,1,Q3,Stayed,No,0,,
9803-FTJCG,1,Q3,Stayed,No,0,,
3212-KXOCR,1,Q3,Stayed,No,0,,
6380-ARCEH,1,Q3,Joined,No,0,,
3679-XASPY,1,Q3,Joined,No,0,,
7123-WQUHX,1,Q3,Stayed,No,0,,
6180-YBIQI,1,Q3,Stayed,No,0,,
6728-DKUCO,1,Q3,Stayed,No,0,,
9750-BOOHV,1,Q3,Stayed,No,0,,
8597-CWYHH,1,Q3,Stayed,No,0,,
2848-YXSMW,1,Q3,Stayed,No,0,,
4549-ZDQYY,1,Q3,Stayed,No,0,,
5712-AHQNN,1,Q3,Stayed,No,0,,
5256-SKJGO,1,Q3,Stayed,No,0,,
3071-VBYPO,1,Q3,Joined,No,0,,
9560-BBZXK,1,Q3,Stayed,No,0,,
8402-OOOHJ,1,Q3,Stayed,No,0,,
9445-ZUEQE,1,Q3,Stayed,No,0,,
1091-SOZGA,1,Q3,Stayed,No,0,,
2928-HLDBA,1,Q3,Stayed,No,0,,
6497-TILVL,1,Q3,Stayed,No,0,,
7219-TLZHO,1,Q3,Stayed,No,0,,
4622-YNKIJ,1,Q3,Stayed,No,0,,
6734-PSBAW,1,Q3,Stayed,No,0,,
3930-ZGWVE,1,Q3,Joined,No,0,,
2876-GZYZC,1,Q3,Stayed,No,0,,
8587-XYZSF,1,Q3,Stayed,No,0,,
7799-LGRDP,1,Q3,Stayed,No,0,,
7850-VWJUU,1,Q3,Stayed,No,0,,
3774-VBNXY,1,Q3,Stayed,No,0,,
6217-KDYWC,1,Q3,Stayed,No,0,,
1095-WGNGG,1,Q3,Stayed,No,0,,
2636-SJDOU,1,Q3,Stayed,No,0,,
5716-EZXZN,1,Q3,Stayed,No,0,,
6837-BJYDQ,1,Q3,Joined,No,0,,
6440-DKQGE,1,Q3,Stayed,No,0,,
3466-BYAVD,1,Q3,Stayed,No,0,,
3780-YVMFA,1,Q3,Stayed,No,0,,
1679-JRFBR,1,Q3,Stayed,No,0,,
9073-ZZIAY,1,Q3,Stayed,No,0,,
3077-RSNTJ,1,Q3,Stayed,No,0,,
6551-GNYDG,1,Q3,Stayed,No,0,,
9167-APMXZ,1,Q3,Stayed,No,0,,
2749-CTKAJ,1,Q3,Stayed,No,0,,
6371-NZYEG,1,Q3,Stayed,No,0,,
7554-NEWDD,1,Q3,Stayed,No,0,,
8992-VONJD,1,Q3,Stayed,No,0,,
4482-EWFMI,1,Q3,Joined,No,0,,
4648-YPBTM,1,Q3,Stayed,No,0,,
2907-ILJBN,1,Q3,Stayed,No,0,,
6345-FZOQH,1,Q3,Stayed,No,0,,
5997-OPVFA,1,Q3,Stayed,No,0,,
1159-WFSGR,1,Q3,Stayed,No,0,,
7654-YWJUF,1,Q3,Stayed,No,0,,
6727-IOTLZ,1,Q3,Stayed,No,0,,
5918-VUKWP,1,Q3,Stayed,No,0,,
1744-JHKYS,1,Q3,Stayed,No,0,,
5947-SGKCL,1,Q3,Stayed,No,0,,
3712-PKXZA,1,Q3,Stayed,No,0,,
6582-OIVSP,1,Q3,Joined,No,0,,
5524-KHNJP,1,Q3,Stayed,No,0,,
4827-USJHP,1,Q3,Stayed,No,0,,
